Index,ID,DAY,Grupe.ID,Sum of Grupe.nr_persoane,Grupe.speciality,LANGUAGE,Sum of NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
20920,68,WEDNESDAY,47,13,MI-221,ro,2,1,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20921,68,WEDNESDAY,47,13,MI-221,ro,2,3,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20922,68,WEDNESDAY,47,13,MI-221,ro,2,4,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20923,68,WEDNESDAY,47,13,MI-221,ro,2,5,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20924,68,WEDNESDAY,47,13,MI-221,ro,2,7,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20925,68,THURSDAY,47,13,MI-221,ro,2,1,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20926,68,THURSDAY,47,13,MI-221,ro,2,2,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20927,68,FRIDAY,47,13,MI-221,ro,2,1,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20928,68,FRIDAY,47,13,MI-221,ro,2,2,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20929,68,FRIDAY,47,13,MI-221,ro,2,7,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20930,68,SATURDAY,47,13,MI-221,ro,2,5,185,Conor Norman,4,Analiza și modelarea sistemelor,lab
20931,116,MONDAY,48,20,MI-222,ro,2,3,116,Kaiya Salas,4,Ed. Fizică4,practica
20932,116,MONDAY,48,20,MI-222,ro,2,6,116,Kaiya Salas,4,Ed. Fizică4,practica
20933,116,TUESDAY,48,20,MI-222,ro,2,1,116,Kaiya Salas,4,Ed. Fizică4,practica
20934,116,TUESDAY,48,20,MI-222,ro,2,2,116,Kaiya Salas,4,Ed. Fizică4,practica
20935,116,TUESDAY,48,20,MI-222,ro,2,3,116,Kaiya Salas,4,Ed. Fizică4,practica
20936,116,TUESDAY,48,20,MI-222,ro,2,4,116,Kaiya Salas,4,Ed. Fizică4,practica
20937,116,TUESDAY,48,20,MI-222,ro,2,6,116,Kaiya Salas,4,Ed. Fizică4,practica
20938,116,WEDNESDAY,48,20,MI-222,ro,2,1,116,Kaiya Salas,4,Ed. Fizică4,practica
20939,116,WEDNESDAY,48,20,MI-222,ro,2,5,116,Kaiya Salas,4,Ed. Fizică4,practica
20940,116,WEDNESDAY,48,20,MI-222,ro,2,7,116,Kaiya Salas,4,Ed. Fizică4,practica
20941,116,THURSDAY,48,20,MI-222,ro,2,2,116,Kaiya Salas,4,Ed. Fizică4,practica
20942,116,THURSDAY,48,20,MI-222,ro,2,4,116,Kaiya Salas,4,Ed. Fizică4,practica
20943,116,THURSDAY,48,20,MI-222,ro,2,7,116,Kaiya Salas,4,Ed. Fizică4,practica
20944,116,FRIDAY,48,20,MI-222,ro,2,5,116,Kaiya Salas,4,Ed. Fizică4,practica
20945,116,FRIDAY,48,20,MI-222,ro,2,6,116,Kaiya Salas,4,Ed. Fizică4,practica
20946,116,SATURDAY,48,20,MI-222,ro,2,2,116,Kaiya Salas,4,Ed. Fizică4,practica
20947,116,SATURDAY,48,20,MI-222,ro,2,4,116,Kaiya Salas,4,Ed. Fizică4,practica
20948,116,SATURDAY,48,20,MI-222,ro,2,5,116,Kaiya Salas,4,Ed. Fizică4,practica
20949,116,SATURDAY,48,20,MI-222,ro,2,6,116,Kaiya Salas,4,Ed. Fizică4,practica
20950,116,SATURDAY,48,20,MI-222,ro,2,7,116,Kaiya Salas,4,Ed. Fizică4,practica
20951,65,MONDAY,48,20,MI-222,ro,2,5,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20952,65,MONDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20953,65,MONDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20954,65,TUESDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20955,65,TUESDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20956,65,TUESDAY,48,20,MI-222,ro,2,4,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20957,65,TUESDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20958,65,TUESDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20959,65,WEDNESDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20960,65,WEDNESDAY,48,20,MI-222,ro,2,4,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20961,65,WEDNESDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20962,65,THURSDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20963,65,THURSDAY,48,20,MI-222,ro,2,3,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20964,65,FRIDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20965,65,FRIDAY,48,20,MI-222,ro,2,3,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20966,65,FRIDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20967,65,SATURDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20968,65,SATURDAY,48,20,MI-222,ro,2,5,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20969,65,SATURDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20970,65,SATURDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
20971,65,MONDAY,48,20,MI-222,ro,2,3,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20972,65,MONDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20973,65,MONDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20974,65,TUESDAY,48,20,MI-222,ro,2,1,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20975,65,TUESDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20976,65,TUESDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20977,65,WEDNESDAY,48,20,MI-222,ro,2,3,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20978,65,WEDNESDAY,48,20,MI-222,ro,2,4,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20979,65,WEDNESDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20980,65,WEDNESDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20981,65,WEDNESDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20982,65,THURSDAY,48,20,MI-222,ro,2,1,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20983,65,THURSDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20984,65,THURSDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20985,65,FRIDAY,48,20,MI-222,ro,2,2,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20986,65,FRIDAY,48,20,MI-222,ro,2,4,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20987,65,FRIDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20988,65,SATURDAY,48,20,MI-222,ro,2,2,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20989,65,SATURDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20990,65,SATURDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
20991,66,MONDAY,48,20,MI-222,ro,2,1,66,Emberly Brown,4,Rețele de calculatoare,teorie
20992,66,MONDAY,48,20,MI-222,ro,2,2,66,Emberly Brown,4,Rețele de calculatoare,teorie
20993,66,MONDAY,48,20,MI-222,ro,2,3,66,Emberly Brown,4,Rețele de calculatoare,teorie
20994,66,MONDAY,48,20,MI-222,ro,2,4,66,Emberly Brown,4,Rețele de calculatoare,teorie
20995,66,MONDAY,48,20,MI-222,ro,2,5,66,Emberly Brown,4,Rețele de calculatoare,teorie
20996,66,MONDAY,48,20,MI-222,ro,2,6,66,Emberly Brown,4,Rețele de calculatoare,teorie
20997,66,TUESDAY,48,20,MI-222,ro,2,1,66,Emberly Brown,4,Rețele de calculatoare,teorie
20998,66,TUESDAY,48,20,MI-222,ro,2,2,66,Emberly Brown,4,Rețele de calculatoare,teorie
20999,66,TUESDAY,48,20,MI-222,ro,2,4,66,Emberly Brown,4,Rețele de calculatoare,teorie
21000,66,TUESDAY,48,20,MI-222,ro,2,5,66,Emberly Brown,4,Rețele de calculatoare,teorie
21001,66,WEDNESDAY,48,20,MI-222,ro,2,1,66,Emberly Brown,4,Rețele de calculatoare,teorie
21002,66,WEDNESDAY,48,20,MI-222,ro,2,3,66,Emberly Brown,4,Rețele de calculatoare,teorie
21003,66,WEDNESDAY,48,20,MI-222,ro,2,4,66,Emberly Brown,4,Rețele de calculatoare,teorie
21004,66,WEDNESDAY,48,20,MI-222,ro,2,5,66,Emberly Brown,4,Rețele de calculatoare,teorie
21005,66,THURSDAY,48,20,MI-222,ro,2,1,66,Emberly Brown,4,Rețele de calculatoare,teorie
21006,66,THURSDAY,48,20,MI-222,ro,2,3,66,Emberly Brown,4,Rețele de calculatoare,teorie
21007,66,THURSDAY,48,20,MI-222,ro,2,6,66,Emberly Brown,4,Rețele de calculatoare,teorie
21008,66,THURSDAY,48,20,MI-222,ro,2,7,66,Emberly Brown,4,Rețele de calculatoare,teorie
21009,66,FRIDAY,48,20,MI-222,ro,2,2,66,Emberly Brown,4,Rețele de calculatoare,teorie
21010,66,FRIDAY,48,20,MI-222,ro,2,3,66,Emberly Brown,4,Rețele de calculatoare,teorie
21011,66,FRIDAY,48,20,MI-222,ro,2,6,66,Emberly Brown,4,Rețele de calculatoare,teorie
21012,66,SATURDAY,48,20,MI-222,ro,2,1,66,Emberly Brown,4,Rețele de calculatoare,teorie
21013,66,SATURDAY,48,20,MI-222,ro,2,2,66,Emberly Brown,4,Rețele de calculatoare,teorie
21014,66,SATURDAY,48,20,MI-222,ro,2,3,66,Emberly Brown,4,Rețele de calculatoare,teorie
21015,66,SATURDAY,48,20,MI-222,ro,2,5,66,Emberly Brown,4,Rețele de calculatoare,teorie
21016,66,SATURDAY,48,20,MI-222,ro,2,7,66,Emberly Brown,4,Rețele de calculatoare,teorie
21017,66,MONDAY,48,20,MI-222,ro,2,4,183,Marco Skinner,4,Rețele de calculatoare,lab
21018,66,MONDAY,48,20,MI-222,ro,2,7,183,Marco Skinner,4,Rețele de calculatoare,lab
21019,66,TUESDAY,48,20,MI-222,ro,2,2,183,Marco Skinner,4,Rețele de calculatoare,lab
21020,66,TUESDAY,48,20,MI-222,ro,2,3,183,Marco Skinner,4,Rețele de calculatoare,lab
21021,66,TUESDAY,48,20,MI-222,ro,2,5,183,Marco Skinner,4,Rețele de calculatoare,lab
21022,66,TUESDAY,48,20,MI-222,ro,2,7,183,Marco Skinner,4,Rețele de calculatoare,lab
21023,66,WEDNESDAY,48,20,MI-222,ro,2,1,183,Marco Skinner,4,Rețele de calculatoare,lab
21024,66,WEDNESDAY,48,20,MI-222,ro,2,7,183,Marco Skinner,4,Rețele de calculatoare,lab
21025,66,THURSDAY,48,20,MI-222,ro,2,3,183,Marco Skinner,4,Rețele de calculatoare,lab
21026,66,THURSDAY,48,20,MI-222,ro,2,4,183,Marco Skinner,4,Rețele de calculatoare,lab
21027,66,THURSDAY,48,20,MI-222,ro,2,5,183,Marco Skinner,4,Rețele de calculatoare,lab
21028,66,THURSDAY,48,20,MI-222,ro,2,7,183,Marco Skinner,4,Rețele de calculatoare,lab
21029,66,FRIDAY,48,20,MI-222,ro,2,2,183,Marco Skinner,4,Rețele de calculatoare,lab
21030,66,FRIDAY,48,20,MI-222,ro,2,4,183,Marco Skinner,4,Rețele de calculatoare,lab
21031,66,FRIDAY,48,20,MI-222,ro,2,6,183,Marco Skinner,4,Rețele de calculatoare,lab
21032,66,SATURDAY,48,20,MI-222,ro,2,1,183,Marco Skinner,4,Rețele de calculatoare,lab
21033,66,SATURDAY,48,20,MI-222,ro,2,2,183,Marco Skinner,4,Rețele de calculatoare,lab
21034,66,SATURDAY,48,20,MI-222,ro,2,3,183,Marco Skinner,4,Rețele de calculatoare,lab
21035,66,SATURDAY,48,20,MI-222,ro,2,7,183,Marco Skinner,4,Rețele de calculatoare,lab
21036,65,MONDAY,48,20,MI-222,ro,2,5,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21037,65,MONDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21038,65,MONDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21039,65,TUESDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21040,65,TUESDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21041,65,TUESDAY,48,20,MI-222,ro,2,4,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21042,65,TUESDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21043,65,TUESDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21044,65,WEDNESDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21045,65,WEDNESDAY,48,20,MI-222,ro,2,4,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21046,65,WEDNESDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21047,65,THURSDAY,48,20,MI-222,ro,2,2,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21048,65,THURSDAY,48,20,MI-222,ro,2,3,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21049,65,FRIDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21050,65,FRIDAY,48,20,MI-222,ro,2,3,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21051,65,FRIDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21052,65,SATURDAY,48,20,MI-222,ro,2,1,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21053,65,SATURDAY,48,20,MI-222,ro,2,5,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21054,65,SATURDAY,48,20,MI-222,ro,2,6,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21055,65,SATURDAY,48,20,MI-222,ro,2,7,65,Idris Burnett,4,Tehnologii ale securității informaționale,teorie
21056,65,MONDAY,48,20,MI-222,ro,2,3,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21057,65,MONDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21058,65,MONDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21059,65,TUESDAY,48,20,MI-222,ro,2,1,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21060,65,TUESDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21061,65,TUESDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21062,65,WEDNESDAY,48,20,MI-222,ro,2,3,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21063,65,WEDNESDAY,48,20,MI-222,ro,2,4,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21064,65,WEDNESDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21065,65,WEDNESDAY,48,20,MI-222,ro,2,6,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21066,65,WEDNESDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21067,65,THURSDAY,48,20,MI-222,ro,2,1,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21068,65,THURSDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21069,65,THURSDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21070,65,FRIDAY,48,20,MI-222,ro,2,2,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21071,65,FRIDAY,48,20,MI-222,ro,2,4,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21072,65,FRIDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21073,65,SATURDAY,48,20,MI-222,ro,2,2,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21074,65,SATURDAY,48,20,MI-222,ro,2,5,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21075,65,SATURDAY,48,20,MI-222,ro,2,7,182,Athena Klein,4,Tehnologii ale securității informaționale,lab
21076,70,MONDAY,48,20,MI-222,ro,2,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21077,70,MONDAY,48,20,MI-222,ro,2,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21078,70,MONDAY,48,20,MI-222,ro,2,4,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21079,70,MONDAY,48,20,MI-222,ro,2,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21080,70,MONDAY,48,20,MI-222,ro,2,7,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21081,70,TUESDAY,48,20,MI-222,ro,2,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21082,70,TUESDAY,48,20,MI-222,ro,2,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21083,70,TUESDAY,48,20,MI-222,ro,2,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21084,70,WEDNESDAY,48,20,MI-222,ro,2,3,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21085,70,THURSDAY,48,20,MI-222,ro,2,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21086,70,THURSDAY,48,20,MI-222,ro,2,7,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21087,70,FRIDAY,48,20,MI-222,ro,2,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21088,70,FRIDAY,48,20,MI-222,ro,2,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21089,70,FRIDAY,48,20,MI-222,ro,2,6,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21090,70,SATURDAY,48,20,MI-222,ro,2,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21091,70,SATURDAY,48,20,MI-222,ro,2,4,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21092,70,SATURDAY,48,20,MI-222,ro,2,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21093,70,SATURDAY,48,20,MI-222,ro,2,6,70,Baylee Diaz,4,Limbaje formale și compilatoare,teorie
21094,70,MONDAY,48,20,MI-222,ro,1,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21095,70,MONDAY,48,20,MI-222,ro,1,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21096,70,MONDAY,48,20,MI-222,ro,1,4,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21097,70,MONDAY,48,20,MI-222,ro,1,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21098,70,MONDAY,48,20,MI-222,ro,1,7,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21099,70,TUESDAY,48,20,MI-222,ro,1,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21100,70,TUESDAY,48,20,MI-222,ro,1,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21101,70,TUESDAY,48,20,MI-222,ro,1,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21102,70,WEDNESDAY,48,20,MI-222,ro,1,3,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21103,70,THURSDAY,48,20,MI-222,ro,1,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21104,70,THURSDAY,48,20,MI-222,ro,1,7,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21105,70,FRIDAY,48,20,MI-222,ro,1,1,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21106,70,FRIDAY,48,20,MI-222,ro,1,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21107,70,FRIDAY,48,20,MI-222,ro,1,6,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21108,70,SATURDAY,48,20,MI-222,ro,1,2,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21109,70,SATURDAY,48,20,MI-222,ro,1,4,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21110,70,SATURDAY,48,20,MI-222,ro,1,5,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21111,70,SATURDAY,48,20,MI-222,ro,1,6,70,Baylee Diaz,4,Limbaje formale și compilatoare,practica
21112,70,MONDAY,48,20,MI-222,ro,1,1,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21113,70,MONDAY,48,20,MI-222,ro,1,2,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21114,70,MONDAY,48,20,MI-222,ro,1,3,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21115,70,MONDAY,48,20,MI-222,ro,1,5,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21116,70,MONDAY,48,20,MI-222,ro,1,7,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21117,70,TUESDAY,48,20,MI-222,ro,1,1,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21118,70,TUESDAY,48,20,MI-222,ro,1,2,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21119,70,TUESDAY,48,20,MI-222,ro,1,4,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21120,70,TUESDAY,48,20,MI-222,ro,1,6,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21121,70,TUESDAY,48,20,MI-222,ro,1,7,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21122,70,WEDNESDAY,48,20,MI-222,ro,1,2,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21123,70,WEDNESDAY,48,20,MI-222,ro,1,3,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21124,70,WEDNESDAY,48,20,MI-222,ro,1,4,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21125,70,WEDNESDAY,48,20,MI-222,ro,1,5,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21126,70,WEDNESDAY,48,20,MI-222,ro,1,7,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21127,70,THURSDAY,48,20,MI-222,ro,1,2,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21128,70,THURSDAY,48,20,MI-222,ro,1,4,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21129,70,THURSDAY,48,20,MI-222,ro,1,7,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21130,70,FRIDAY,48,20,MI-222,ro,1,4,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21131,70,FRIDAY,48,20,MI-222,ro,1,5,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21132,70,FRIDAY,48,20,MI-222,ro,1,7,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21133,70,SATURDAY,48,20,MI-222,ro,1,2,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21134,70,SATURDAY,48,20,MI-222,ro,1,3,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21135,70,SATURDAY,48,20,MI-222,ro,1,5,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21136,70,SATURDAY,48,20,MI-222,ro,1,6,187,Dariel Myers,4,Limbaje formale și compilatoare,lab
21137,71,MONDAY,48,20,MI-222,ro,1,3,71,Nathan Correa,4,Procesarea informației,teorie
21138,71,MONDAY,48,20,MI-222,ro,1,5,71,Nathan Correa,4,Procesarea informației,teorie
21139,71,MONDAY,48,20,MI-222,ro,1,6,71,Nathan Correa,4,Procesarea informației,teorie
21140,71,MONDAY,48,20,MI-222,ro,1,7,71,Nathan Correa,4,Procesarea informației,teorie
21141,71,TUESDAY,48,20,MI-222,ro,1,2,71,Nathan Correa,4,Procesarea informației,teorie
21142,71,TUESDAY,48,20,MI-222,ro,1,3,71,Nathan Correa,4,Procesarea informației,teorie
21143,71,TUESDAY,48,20,MI-222,ro,1,5,71,Nathan Correa,4,Procesarea informației,teorie
21144,71,TUESDAY,48,20,MI-222,ro,1,6,71,Nathan Correa,4,Procesarea informației,teorie
21145,71,WEDNESDAY,48,20,MI-222,ro,1,4,71,Nathan Correa,4,Procesarea informației,teorie
21146,71,WEDNESDAY,48,20,MI-222,ro,1,5,71,Nathan Correa,4,Procesarea informației,teorie
21147,71,THURSDAY,48,20,MI-222,ro,1,2,71,Nathan Correa,4,Procesarea informației,teorie
21148,71,THURSDAY,48,20,MI-222,ro,1,3,71,Nathan Correa,4,Procesarea informației,teorie
21149,71,THURSDAY,48,20,MI-222,ro,1,5,71,Nathan Correa,4,Procesarea informației,teorie
21150,71,FRIDAY,48,20,MI-222,ro,1,1,71,Nathan Correa,4,Procesarea informației,teorie
21151,71,FRIDAY,48,20,MI-222,ro,1,2,71,Nathan Correa,4,Procesarea informației,teorie
21152,71,FRIDAY,48,20,MI-222,ro,1,4,71,Nathan Correa,4,Procesarea informației,teorie
21153,71,FRIDAY,48,20,MI-222,ro,1,6,71,Nathan Correa,4,Procesarea informației,teorie
21154,71,SATURDAY,48,20,MI-222,ro,1,4,71,Nathan Correa,4,Procesarea informației,teorie
21155,71,SATURDAY,48,20,MI-222,ro,1,5,71,Nathan Correa,4,Procesarea informației,teorie
21156,71,SATURDAY,48,20,MI-222,ro,1,7,71,Nathan Correa,4,Procesarea informației,teorie
21157,71,MONDAY,48,20,MI-222,ro,2,3,71,Nathan Correa,4,Procesarea informației,practica
21158,71,MONDAY,48,20,MI-222,ro,2,5,71,Nathan Correa,4,Procesarea informației,practica
21159,71,MONDAY,48,20,MI-222,ro,2,6,71,Nathan Correa,4,Procesarea informației,practica
21160,71,MONDAY,48,20,MI-222,ro,2,7,71,Nathan Correa,4,Procesarea informației,practica
21161,71,TUESDAY,48,20,MI-222,ro,2,2,71,Nathan Correa,4,Procesarea informației,practica
21162,71,TUESDAY,48,20,MI-222,ro,2,3,71,Nathan Correa,4,Procesarea informației,practica
21163,71,TUESDAY,48,20,MI-222,ro,2,5,71,Nathan Correa,4,Procesarea informației,practica
21164,71,TUESDAY,48,20,MI-222,ro,2,6,71,Nathan Correa,4,Procesarea informației,practica
21165,71,WEDNESDAY,48,20,MI-222,ro,2,4,71,Nathan Correa,4,Procesarea informației,practica
